contract_decimals,contract_name,contract_ticker_symbol,contract_address,supports_erc,logo_url,address,balance,total_supply,block_height
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x57a73230ef2071ce3725ba1dd3732158ba56594c,11960773466676388341933,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xe330011feccb144c6c7559db94bc0ecad7192a7f,10785688058744165945246,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x711281c1b26aaed86e40e4caaf76c1962b45e161,10623358408181030585984,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xb0aede37d52604e9285d39c3f2f7841a341ba3b1,10015840475231419409531,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x95adcbf8afe031de6d207a39e5ca7f73400035c2,9988987571202034815985,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x6879f06bfc15caa2a64e8ccadb48cd267b7e402c,9321694332646433311571,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xcb55d8d348b1fc2d070ce4acf940244dc075f984,8779450194098506578110,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xb1e03d53f6be30c7154fdf5f125e7d713ecf722a,8671054258167531628344,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xd88bcf6ab153683b479efc873c7b2bc511537da6,7798777858412758800000,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x089b66c74a355c78f07a75dd2efc6547c3a00e99,7564731319536665476106,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x75b9fb460563aea822d3eccc51c46932c5c5fe5d,7500408025632976192971,8849335879395716014261555,40137064
