contract_decimals,contract_name,contract_ticker_symbol,contract_address,supports_erc,logo_url,address,balance,total_supply,block_height
18,BorpaToken,BORPA,0xff33a6b3dc0127862eedd3978609404b22298a54,,https://logos.covalenthq.com/tokens/1/0xff33a6b3dc0127862eedd3978609404b22298a54.png,0x82499f52a87e577fb1e8b0a55ef087b686e73eb5,4549811511175563027358510,18130845787408044879497702,20222767
18,BorpaToken,BORPA,0xff33a6b3dc0127862eedd3978609404b22298a54,,https://logos.covalenthq.com/tokens/1/0xff33a6b3dc0127862eedd3978609404b22298a54.png,0xa9b69403554f3dd70acbc6daf6ec68e8d2f481cd,2326564903312960140565115,18130845787408044879497702,20222767
18,BorpaToken,BORPA,0xff33a6b3dc0127862eedd3978609404b22298a54,,https://logos.covalenthq.com/tokens/1/0xff33a6b3dc0127862eedd3978609404b22298a54.png,0xf743b9f77cef50549ae16b10571d76446ea5ba37,727272326386003800749184,18130845787408044879497702,20222767
18,BorpaToken,BORPA,0xff33a6b3dc0127862eedd3978609404b22298a54,,https://logos.covalenthq.com/tokens/1/0xff33a6b3dc0127862eedd3978609404b22298a54.png,0xa4acad952e9a9c8719dd51ca50fe15c1d55e427c,568220001507916396426767,18130845787408044879497702,20222767
18,BorpaToken,BORPA,0xff33a6b3dc0127862eedd3978609404b22298a54,,https://logos.covalenthq.com/tokens/1/0xff33a6b3dc0127862eedd3978609404b22298a54.png,0x8ddad80385406db2ca6c35b81a4e3cd423a245d9,448061573364919502520746,18130845787408044879497702,20222767
18,BorpaToken,BORPA,0xff33a6b3dc0127862eedd3978609404b22298a54,,https://logos.covalenthq.com/tokens/1/0xff33a6b3dc0127862eedd3978609404b22298a54.png,0x93764f433f1eff622f9b7649272e14c5780a929d,432616576656430904210456,18130845787408044879497702,20222767
18,BorpaToken,BORPA,0xff33a6b3dc0127862eedd3978609404b22298a54,,https://logos.covalenthq.com/tokens/1/0xff33a6b3dc0127862eedd3978609404b22298a54.png,0x1222970c54c55658dded6e8356578a40559697a7,383885645674284952587222,18130845787408044879497702,20222767
18,BorpaToken,BORPA,0xff33a6b3dc0127862eedd3978609404b22298a54,,https://logos.covalenthq.com/tokens/1/0xff33a6b3dc0127862eedd3978609404b22298a54.png,0x1a0f9ada996eb65f438ad9bbf61e1d3720bbae33,300058673639663409310560,18130845787408044879497702,20222767
18,BorpaToken,BORPA,0xff33a6b3dc0127862eedd3978609404b22298a54,,https://logos.covalenthq.com/tokens/1/0xff33a6b3dc0127862eedd3978609404b22298a54.png,0x3243e871d483c999c9f4c495d21cdb57036a474b,234624183992615371096967,18130845787408044879497702,20222767
18,BorpaToken,BORPA,0xff33a6b3dc0127862eedd3978609404b22298a54,,https://logos.covalenthq.com/tokens/1/0xff33a6b3dc0127862eedd3978609404b22298a54.png,0x030847233a2148dc78d116e2e8b333abf9761c48,199209423967885694230382,18130845787408044879497702,20222767
18,BorpaToken,BORPA,0xff33a6b3dc0127862eedd3978609404b22298a54,,https://logos.covalenthq.com/tokens/1/0xff33a6b3dc0127862eedd3978609404b22298a54.png,0xe44b88dadbac54ba75beaa07aae99b243b0b9f87,195573832302850115716050,18130845787408044879497702,20222767
18,BorpaToken,BORPA,0xff33a6b3dc0127862eedd3978609404b22298a54,,https://logos.covalenthq.com/tokens/1/0xff33a6b3dc0127862eedd3978609404b22298a54.png,0xd449c1feedf260740750101f0095e645498ab7f1,177226818502422846295916,18130845787408044879497702,20222767
18,BorpaToken,BORPA,0xff33a6b3dc0127862eedd3978609404b22298a54,,https://logos.covalenthq.com/tokens/1/0xff33a6b3dc0127862eedd3978609404b22298a54.png,0x5e3b50666e649056b86956e98b45ecb98f75ee9f,176652850795237904210456,18130845787408044879497702,20222767
18,BorpaToken,BORPA,0xff33a6b3dc0127862eedd3978609404b22298a54,,https://logos.covalenthq.com/tokens/1/0xff33a6b3dc0127862eedd3978609404b22298a54.png,0x34bcfd420c83b97bd785fdae32ebacd70ca576ae,176632693110100904210456,18130845787408044879497702,20222767
18,BorpaToken,BORPA,0xff33a6b3dc0127862eedd3978609404b22298a54,,https://logos.covalenthq.com/tokens/1/0xff33a6b3dc0127862eedd3978609404b22298a54.png,0x751f835595ea895e2fcc7ef39dede7a09d5b2830,154125509438001723403252,18130845787408044879497702,20222767
18,BorpaToken,BORPA,0xff33a6b3dc0127862eedd3978609404b22298a54,,https://logos.covalenthq.com/tokens/1/0xff33a6b3dc0127862eedd3978609404b22298a54.png,0xa31a9e0435c1bb4178a549c41a2fbf051463f2d6,143447422877088467684065,18130845787408044879497702,20222767
18,BorpaToken,BORPA,0xff33a6b3dc0127862eedd3978609404b22298a54,,https://logos.covalenthq.com/tokens/1/0xff33a6b3dc0127862eedd3978609404b22298a54.png,0x6e46d18b72728fb395060c1afa71ae7f15782dbf,141410035819396259715511,18130845787408044879497702,20222767
